state_fips,state_abb,year,month,epop_all,urate_all,epop_prime,emp_overall_sa,emp_private_sa,emp_overall_nsa,emp_private_nsa,cases_level,deaths_level,cases_rate,deaths_rate,vax_rate,vax_1864_rate,quit_level_sa,quit_level_nsa,quit_rate_sa,quit_rate_nsa
37,NC,2020,2,0.6061093664927093,0.028520885226963957,0.8036482514197484,4626.6,3888.4,4602.5,3846.8,NA,NA,NA,NA,NA,NA,108,98,2.3,2.1
37,NC,2020,3,0.5821380483436452,0.03925187647484015,0.7768345159351966,4600,3862,4589,3831.7,297.13793103448273,1.103448275862069,2.829512100828641e-5,1.0507646190845596e-7,NA,NA,89,80,1.9,1.7
37,NC,2020,4,0.504244562165464,0.12836410197159906,0.7091598771310115,4051.4,3337.2,4062.3,3327.2,5610.566666666667,160.13333333333333,5.342692607628353e-4,1.5248783715873387e-5,NA,NA,69,66,1.7,1.6
37,NC,2020,5,0.513197823278094,0.13030133425496204,0.7165357692868702,4124.4,3429.4,4152.5,3435.5,18503.290322580644,657.741935483871,0.0017619858794403333,6.263383335795272e-5,NA,NA,88,83,2.1,2
37,NC,2020,6,0.5403353215821096,0.08720035492574976,0.7631791609996409,4257.3,3563.7,4256.4,3585,46066.53333333333,1162.6333333333334,0.004386710678643247,1.1071239117942295e-4,NA,NA,93,97,2.2,2.3
37,NC,2020,7,0.5446282629209616,0.08974936338783487,0.7607760557661224,4310.6,3600.9,4239.9,3624.8,93810.03225806452,1625,0.00893311131733346,1.547415083573746e-4,NA,NA,98,111,2.3,2.6
37,NC,2020,8,0.5336005149858765,0.068686988174395,0.7476076511412983,4356.3,3631.4,4344.2,3656.3,145481.83870967742,2373.7096774193546,0.013853587175716784,2.2603779439161112e-4,NA,NA,102,135,2.3,3.1
37,NC,2020,9,0.5482360278175945,0.07188043335377665,0.7474107971470434,4382.8,3670.9,4379.5,3663.4,189332.73333333334,3158.9666666666667,0.01802931245379974,3.0081431806194944e-4,NA,NA,101,100,2.3,2.3
37,NC,2020,10,0.5552830715107231,0.0586712326213182,0.7565937518658731,4402.9,3698.5,4438.3,3717.2,242056.87096774194,3948.032258064516,0.023049997121116793,3.759535179424461e-4,NA,NA,131,139,3,3.1
37,NC,2020,11,0.5565615898577541,0.058769845075920896,0.7457302409889995,4414.3,3713.5,4460,3736.2,316954.93333333335,4858.233333333334,0.030182205824806838,4.626279101243544e-4,NA,NA,132,114,3,2.5
37,NC,2020,12,0.5607426480417673,0.05436113088631195,0.7394291418605248,4435.8,3734.1,4472.4,3752.1,453658.4193548387,6047.935483870968,0.04319986959384008,5.759179441367888e-4,0,0,120,106,2.7,2.4
37,NC,2021,1,0.5524836276315785,0.05904129688059788,0.7419562266628307,4438.5,3739.4,4395.2,3687,660437.8709677419,8038.709677419355,0.0628905552799271,7.654904989113201e-4,0,0,125,133,2.8,3
37,NC,2021,2,0.556878599966249,0.05278911634738936,0.7455989768493541,4452.3,3754.3,4422.4,3709.3,820294.4642857143,10485.107142857143,0.07811298627740061,9.984500274303981e-4,0,0,118,102,2.7,2.3
37,NC,2021,3,0.5649061168059193,0.03574527318852223,0.752246533424383,4465.6,3768.3,4459.9,3743.3,889046.4193548387,11753.258064516129,0.08465992857273276,0.0011192103883179711,11.025806451612903,6.674660030911964,124,113,2.8,2.5
37,NC,2021,4,0.5598180776504023,0.043065220155812975,0.759595558305471,4460.3,3765.7,4474.1,3755.9,942412.7333333333,12392.333333333334,0.08974176483150538,0.0011800666781953057,23.016666666666666,20.12132960802429,150,159,3.4,3.6
37,NC,2021,5,0.5487459378460271,0.0446344344145053,0.7464078275243797,4460.5,3770.2,4488.1,3775.1,989685.9677419355,12904.387096774193,0.09424338427600928,0.0012288272761737113,33.58387096774194,35.02843050378637,149,146,3.3,3.3
37,NC,2021,6,0.5685137501003131,0.0519653515752671,0.7675358713798567,4505.2,3794.5,4508.6,3822.4,1009629.6333333333,13311.733333333334,0.09614253067341727,0.0012676170429853182,37.95,40.42904570041386,139,142,3.1,3.1
37,NC,2021,7,0.562127137884752,0.05302344107170243,0.7677265772365768,4530.9,3813.8,4478.7,3853.7,1026487.8064516129,13534.870967741936,0.09774785937278485,0.001288865445520508,42.851612903225806,45.908237690782514,149,167,3.3,3.7
37,NC,2021,8,0.5710294436057483,0.04950938294469911,0.7641022576954019,4518.6,3808.5,4505.9,3831,1124743.0967741935,13973.806451612903,0.10710427280577432,0.001330663315579442,44.91290322580645,48.303310256694076,153,190,3.4,4.2
37,NC,2021,9,0.5804462593683213,0.045355597689131465,0.7887192406737293,4522.3,3816.6,4528.1,3816,1222452,14546,0.11640865623045496,0.001385150757271613,46.5,50.14522312286041,NA,NA,NA,NA
38,ND,2020,1,0.6523282594058585,0.022308395786172778,0.8308923211585437,440.7,358.3,431.5,349,NA,NA,NA,NA,NA,NA,12,11,2.7,2.4
38,ND,2020,2,0.6610141712549578,0.03351993716963202,0.853601875431798,440.3,357.5,432.8,348.4,NA,NA,NA,NA,NA,NA,12,9,2.7,2.1
38,ND,2020,3,0.6741205404139875,0.02344531880850309,0.878442327897528,438.7,355.5,431.9,347,37.476190476190474,0.42857142857142855,4.90703323140172e-5,5.611600899951142e-7,NA,NA,10,10,2.3,2.3
38,ND,2020,4,0.626385217969791,0.08410432065374525,0.8138522191323926,386,311,384.4,307.9,494.1666666666667,9.866666666666667,6.47048759324922e-4,1.291915229410974e-5,NA,NA,7,6,1.8,1.5
38,ND,2020,5,0.6273893074946332,0.08751772682649236,0.8175366349030606,394.3,319.2,398.6,321.2,1864.0967741935483,42.903225806451616,0.0024407989983207916,5.6176348794134545e-05,NA,NA,9,9,2.3,2.3
38,ND,2020,6,0.6461513708178458,0.06463466227115147,0.8274538849318605,398.3,322,403.5,327.6,3110.3333333333335,78.86666666666666,0.004072588177578986,1.0326592678332312e-4,NA,NA,9,10,2.3,2.5
38,ND,2020,7,0.6477798988916142,0.06625565649146542,0.8238634194053338,402.7,324.7,402.3,330.4,4828.774193548387,95.35483870967742,0.006322669175707962,1.2485510303418174e-4,NA,NA,13,13,3.2,3.3
38,ND,2020,8,0.6643976692259482,0.05345485132044869,0.8488986991247489,407.2,327.8,406.2,333.2,8812.709677419354,127.96774193548387,0.01153912889659007,1.6755757568897125e-4,NA,NA,8,13,2,3.2
38,ND,2020,9,0.6614801327124615,0.03888437254032087,0.8510861859994181,408.8,328.4,413.2,332.5,16557.333333333332,186.7,0.02167973421462902,2.444600405382049e-4,NA,NA,11,12,2.7,2.9
38,ND,2020,10,0.6643548634560561,0.040123303112744535,0.8421870962594922,408,328.3,414.9,333.3,31268.774193548386,386.3225806451613,0.04094250566113987,5.05840566284628e-4,NA,NA,11,11,2.7,2.8
38,ND,2020,11,0.6572041135725921,0.04112408716695486,0.8439265262011134,407.3,327.6,410.9,329.5,63500.566666666666,749.0333333333333,0.08314596197928396,9.807644297329051e-4,NA,NA,11,11,2.7,2.6
38,ND,2020,12,0.6620414431272066,0.03948640021027764,0.8415675047847293,407.9,329.4,408.8,327.9,87775.3870967742,1164.2903225806451,0.11493076961935751,0.0015244909451328557,0,0,10,8,2.5,1.9
38,ND,2021,1,0.6552393647526029,0.04399874718447718,0.8459198165644998,411.1,331.2,402.3,322.4,95510.54838709677,1389.6451612903227,0.12505898516623384,0.0018195646087988888,0,0,11,9,2.7,2.3
38,ND,2021,2,0.6459213914095072,0.06677957301325163,0.8301975895819369,412.5,332.1,404.1,322.4,98762.32142857143,1460.9285714285713,0.12931677075562825,0.0019129012201116783,0,0,11,9,2.7,2.2
38,ND,2021,3,0.651361036989979,0.03909413438103177,0.8424448328926694,415.2,334.9,408.3,326.5,101308.51612903226,1488,0.13265069073255817,0.0019483478324630365,13.57741935483871,10.931613282148986,12,12,2.9,2.9
38,ND,2021,4,0.6535342675488085,0.03355242521892484,0.862499652448447,417,336.4,414.1,332.2,105419.1,1507.9,0.1380329805008092,0.001974404365975143,27.71,27.699944433887843,11,10,2.6,2.4
38,ND,2021,5,0.6627971158152406,0.02742976376571499,0.8758003097264366,416.8,336.6,420.8,338.4,109030.51612903226,1533.9032258064517,0.14276167323409014,0.002008452301887137,34.9741935483871,38.240209711689616,13,13,3.1,3.2
38,ND,2021,6,0.6535989800676499,0.04617489239709754,0.8582042852134014,416.8,336.5,423.1,342.7,110464.9,1552.2,0.144639817525703,0.0020324096139443045,37.73,41.776085842445596,13,14,3.1,3.3
38,ND,2021,7,0.6741066472858536,0.0338639184968094,0.8532729214050948,417.1,337.1,418.2,344.7,111056,1565.258064516129,0.1454137882271606,0.002049507498148715,39.52903225806452,43.70627407624937,13,14,3.1,3.3
38,ND,2021,8,0.6655690888565009,0.021506741532416183,0.8517379566047191,416.6,336.1,418.6,344.3,113951.19354838709,1579.2903225806451,0.14920467806221502,0.0020678809656114582,40.829032258064515,45.14120878722851,13,17,3.1,4
38,ND,2021,9,0.679613426953984,0.020592060580499935,0.862656850652439,416.3,336.1,420.7,340.1,117987,1593,0.1544890562559249,0.002085832054511839,41.7,46.10310248924666,NA,NA,NA,NA
39,OH,2020,1,0.5982019314184708,0.060672785500654414,0.8046735200379526,5613.7,4818.3,5517.5,4730.8,NA,NA,NA,NA,NA,NA,122,112,2.2,2
39,OH,2020,2,0.6045712888876639,0.04933876755452407,0.7988597819923056,5609.9,4814.9,5532.3,4729.7,NA,NA,NA,NA,NA,NA,127,105,2.3,1.9
39,OH,2020,3,0.58674195920815,0.056842249066633016,0.7989798215054577,5558.1,4770.1,5497.2,4698.2,526.695652173913,9.521739130434783,4.5030166029389206e-5,8.140668945382397e-7,NA,NA,113,102,2,1.9
39,OH,2020,4,0.494398008635183,0.16904673792207098,0.6874114157681289,4721.4,3969.7,4721,3953.3,9572.133333333333,417.23333333333335,8.183753776519207e-4,3.56716183159069e-5,NA,NA,77,81,1.6,1.7
39,OH,2020,5,0.5232478408212065,0.14299228646202722,0.7271072693932404,4893.5,4154.9,4930.5,4181.9,27339,1603.516129032258,0.002337364479840007,1.3709358948207854e-4,NA,NA,74,90,1.5,1.8
39,OH,2020,6,0.5559605801537459,0.10240230663519552,0.763100560764209,5130.8,4385.2,5164.6,4436.9,42666.433333333334,2570.633333333333,0.0036477927413144226,2.1977786473631258e-4,NA,NA,119,126,2.3,2.4
39,OH,2020,7,0.5536564623494524,0.09977476552991471,0.7472869965209348,5193.2,4443.8,5205.9,4489.5,71100.51612903226,3133.1612903225805,0.006078781992695106,2.6787153552103896e-4,NA,NA,131,159,2.5,3.1
39,OH,2020,8,0.5703084681169884,0.08819922231152633,0.7767265167311544,5232.4,4474.9,5243.6,4519.2,107855.70967741935,3829.2258064516127,0.00922118968316091,3.273819958771976e-4,NA,NA,110,134,2.1,2.6
39,OH,2020,9,0.5661812878146222,0.0723743159427642,0.7528820241916497,5267.2,4514.6,5271.2,4518.1,139679.93333333332,4497.133333333333,0.011942021095129797,3.844851572639022e-4,NA,NA,130,139,2.5,2.6
39,OH,2020,10,0.5938443378772864,0.05624793921385341,0.7941675087301947,5277.3,4528.6,5321.1,4557.8,180360.32258064515,5074.741935483871,0.015420015785964575,4.33868157004811e-4,NA,NA,131,133,2.5,2.5
39,OH,2020,11,0.5836356850285351,0.05297232349209971,0.7796376916676283,5292.3,4544.7,5340,4573.7,307793.9,5810.466666666666,0.02631502721282516,4.967693916368936e-4,NA,NA,123,104,2.3,1.9
39,OH,2020,12,0.5697970030192449,0.054309765598787405,0.7752277958089305,5277.8,4534.9,5302,4547.1,577271.4838709678,7755.806451612903,0.04935417760797884,6.630874030693867e-4,0,0,124,98,2.3,1.8
39,OH,2021,1,0.5732963433596229,0.060808524504990906,0.7681233493381807,5304.3,4559.7,5194.4,4460.8,811972.9354838709,10105.870967741936,0.06942012136476906,8.640076022475714e-4,0,0,134,128,2.5,2.5
39,OH,2021,2,0.5779951153779923,0.056125021540172515,0.7555420260438712,5302.2,4559.2,5219.9,4467.8,937789.8214285715,14718.285714285714,0.08017691276793759,0.0012583488142473402,0,0,121,94,2.3,1.8
39,OH,2021,3,0.5849632197139447,0.047264223700064306,0.7651649683953012,5312,4567.6,5254.4,4495.7,992682.8709677419,17931.612903225807,0.08487002751913388,0.0015330741821661636,11.22258064516129,8.088195880149392,126,115,2.4,2.2
39,OH,2021,4,0.5877233801279232,0.05045081503215617,0.7675067868626181,5304,4559.4,5295.6,4534.8,1047391.6666666666,18928.733333333334,0.08954738937587663,0.0016183236015105478,24.63,21.523019561401696,148,156,2.8,2.9
39,OH,2021,5,0.5634472902305007,0.05610608200005078,0.7712066488947853,5289.5,4543.9,5324.7,4571.6,1090004.4516129033,19563.032258064515,0.09319059541561453,0.001672553374957542,37.1,38.9242394950512,134,152,2.5,2.8
39,OH,2021,6,0.5753294671057364,0.06576341052524665,0.7876280827924473,5321.7,4566.3,5368.2,4628.9,1107467.1333333333,20115.5,0.094683578040293,0.0017197869415202334,42.586666666666666,45.678398265692294,137,145,2.6,2.7
39,OH,2021,7,0.582981404390089,0.06060461560611987,0.7665052450129323,5348.3,4592.9,5376.3,4650,1117705.0967741935,20417.129032258064,0.0955588789690968,0.0017455748996053322,45.70645161290322,49.13074095737288,140,162,2.6,3
39,OH,2021,8,0.590128265994897,0.04690051683480233,0.7822955770995085,5346,4592.5,5374.9,4647.2,1166890.322580645,20643.322580645163,0.09976399984889892,0.001764913454986618,47.4,51.08189232282916,153,181,2.9,3.4
39,OH,2021,9,0.5861280672995974,0.045657493273763845,0.7723922594152995,5355.9,4596.6,5378.4,4616.7,1228002,20866,0.10498877998363101,0.001783951396771703,48.5,52.33622708313358,NA,NA,NA,NA
40,OK,2020,1,0.5999345020865913,0.026404060555289988,0.7702919249109385,1704.7,1349.5,1685.4,1333,NA,NA,NA,NA,NA,NA,46,46,2.7,2.7
40,OK,2020,2,0.5889900086528457,0.026695021744835196,0.7537068874406839,1701.7,1346.8,1693.1,1333.1,NA,NA,NA,NA,NA,NA,39,33,2.3,2
40,OK,2020,3,0.5843148746889302,0.02968580802186469,0.7623361670534987,1692.3,1338.7,1688.8,1330,118.03846153846153,3.8846153846153846,2.980260479232877e-5,9.807960521424587e-7,NA,NA,35,30,2.1,1.8
40,OK,2020,4,0.5158316088756988,0.12582692147036223,0.6867130006127388,1535.1,1189.8,1539.3,1188.6,2262.766666666667,123.06666666666666,5.71308197556848e-4,3.107213684397983e-5,NA,NA,36,35,2.3,2.2
40,OK,2020,5,0.5399082846922937,0.10444513600984709,0.7244343007794706,1566.7,1233.3,1574.1,1235.2,5177.419354838709,286.35483870967744,0.001307205980705998,7.229948592353361e-5,NA,NA,25,31,1.6,1.9
40,OK,2020,6,0.5593847163741273,0.0724657537156417,0.7482823786262407,1600.2,1259.4,1597.8,1264.5,9255.733333333334,361.6333333333333,0.0023369074706775642,9.130596224819534e-5,NA,NA,40,42,2.5,2.7
40,OK,2020,7,0.5686591561056491,0.07340391161581822,0.7350300742527632,1603,1257.6,1587.3,1260.5,23810.709677419356,447.4193548387097,0.0060117792208752635,1.1296540157253704e-4,NA,NA,39,47,2.4,3
40,OK,2020,8,0.5750430993637484,0.05387341639829665,0.7557710609378645,1607.7,1262.3,1597.7,1265.7,48147.096774193546,669.8709677419355,0.01215628260786632,1.6913046352237232e-4,NA,NA,40,50,2.5,3.1
40,OK,2020,9,0.583207654170206,0.05296404532930839,0.7432647020985091,1609.7,1262.9,1614.4,1266.6,72620.4,919.0333333333333,0.018335354873763973,2.320395137934366e-4,NA,NA,41,40,2.5,2.5
40,OK,2020,10,0.5690636668158481,0.06052243722394127,0.719978721468387,1612.5,1269.6,1625.5,1276.6,105297.32258064517,1162.5806451612902,0.026585694608861003,2.9353086320650575e-4,NA,NA,44,45,2.7,2.8
40,OK,2020,11,0.5740507261315928,0.06347693247102866,0.7337535528890906,1613.3,1271,1628.7,1280,157015.53333333333,1541.3666666666666,0.03964361975918589,3.891675730775925e-4,NA,NA,41,33,2.5,2
40,OK,2020,12,0.566877080605963,0.05034897927749602,0.7183947340868032,1614.1,1271.6,1625.2,1276.7,245788.03225806452,2121.064516129032,0.062057091329375216,5.355309336408816e-4,0,0,43,36,2.7,2.2
40,OK,2021,1,0.578710485139508,0.06080792435061982,0.7269376339070505,1620.5,1279.4,1600.6,1263.2,346549.5806451613,2976.3870967741937,0.08749758390869672,7.514846194877322e-4,0,0,51,54,3.1,3.4
40,OK,2021,2,0.5785296007051428,0.05458210606891884,0.7567803584324085,1612,1271.1,1598.7,1253.5,411272.39285714284,4006.8214285714284,0.10383893882184325,0.0010116508971123688,0,0,43,35,2.7,2.2
40,OK,2021,3,0.5751801832428874,0.03782801805002215,0.7650913497669851,1626.7,1285.9,1620.4,1275.1,432538.77419354836,4720.322580645161,0.10920832054769145,0.0011917972034685901,12.216129032258065,8.804914718859647,43,37,2.6,2.3
40,OK,2021,4,0.5704909254217285,0.04749225285659451,0.7679584962589672,1625.8,1283.8,1630.3,1283.7,444066.76666666666,6355.2,0.11211893289596692,0.0016045745726234613,24.663333333333334,24.12357758284913,54,53,3.3,3.2
40,OK,2021,5,0.5894453931624247,0.03882181163754634,0.7703908031058926,1626.9,1285.3,1634.6,1287.7,450940.22580645164,6944.967741935484,0.11385435865151596,0.0017534804013091413,32.116129032258065,34.61142892772009,40,46,2.5,2.8
40,OK,2021,6,0.5855920472590289,0.03808918216807726,0.7622920813457243,1631.3,1287.9,1635.4,1297.9,455191.06666666665,7344.4,0.11492762009986847,0.0018543299174181378,35.96333333333333,39.44560076111604,45,48,2.8,2.9
40,OK,2021,7,0.5852206052306751,0.038355125966469464,0.7493321573081576,1630.3,1287.5,1622,1296.3,466183.7419354839,7426.032258064516,0.11770307440837975,0.0018749406056098798,39.36774193548387,43.2900290872527,57,67,3.5,4.1
40,OK,2021,8,0.5786377568179429,0.044878650859666074,0.7334656013317847,1636.7,1293.5,1628.9,1298.8,515074.22580645164,7636.967741935484,0.13004704899023592,0.0019281980505185185,41.770967741935486,46.11210930495164,53,65,3.2,4
40,OK,2021,9,0.5842913513017629,0.025998046379146617,0.7531837275579459,1650.1,1303.3,1655.8,1307.4,554496,8001,0.14000034337572678,0.002020109698445417,44,48.754552733242946,NA,NA,NA,NA
41,OR,2020,1,0.5843142866443752,0.04435489551207057,0.7978056141523164,1969.3,1668.9,1945.4,1643.3,NA,NA,NA,NA,NA,NA,51,44,2.6,2.3
41,OR,2020,2,0.5965046566763313,0.039175657146832465,0.7970842744812293,1973,1673,1957.2,1651,1,0,2.3718512488745565e-7,0,NA,NA,53,42,2.7,2.2
41,OR,2020,3,0.5956293531616992,0.043891139802113996,0.7893389130301338,1958.4,1658.6,1945.6,1638.9,149.06451612903226,4.161290322580645,3.5355885874352664e-5,9.86996164854251e-7,NA,NA,43,37,2.2,1.9
41,OR,2020,4,0.5210542171139102,0.13044692567626248,0.7155087684960661,1687.5,1401.6,1687.5,1395.2,1682.8,60.96666666666667,3.991351281606104e-4,1.4460386447305214e-5,NA,NA,27,25,1.6,1.5
41,OR,2020,5,0.5430162652603059,0.12056014201552216,0.7427511180059474,1704.5,1428.8,1712.4,1428.2,3499.516129032258,134.2258064516129,8.300331701101816e-4,3.1836364666345255e-5,NA,NA,28,28,1.6,1.6
41,OR,2020,6,0.5700506641553094,0.10799881060107888,0.7768890862565728,1756.8,1483.2,1770.7,1488.1,6147.2,180.66666666666666,0.0014580243997081674,4.285144589633366e-5,NA,NA,32,36,1.8,2.1
41,OR,2020,7,0.5452496515566406,0.1062256712851706,0.7394327055626218,1795.1,1514.2,1787.5,1528.7,13592.806451612903,256.3225806451613,0.0032240114957968195,6.079590330179751e-5,NA,NA,41,51,2.3,2.9
41,OR,2020,8,0.5682838088388655,0.07491828112074597,0.7624045004064472,1811.4,1525.2,1805.5,1541.8,23017.774193548386,394.16129032258067,0.005459473646728028,9.348919487096196e-5,NA,NA,38,52,2.1,2.9
41,OR,2020,9,0.5556888323734737,0.08483267212447122,0.7537940283349155,1817.9,1531.3,1817,1540.7,30002.533333333333,515.2333333333333,0.007116154615606718,1.2220568251284674e-4,NA,NA,40,44,2.2,2.4
41,OR,2020,10,0.5758888643450402,0.06742466191090657,0.7754242431150895,1820.3,1543.7,1836,1553.8,38968.54838709677,620.8064516129032,0.009242760015876407,1.4724605575674465e-4,NA,NA,40,43,2.2,2.3
41,OR,2020,11,0.5741045604867061,0.05397406569044776,0.7687607295767687,1825.7,1550.4,1837.2,1555.6,58393.46666666667,786.3333333333334,0.013850061683944813,1.8650656986983596e-4,NA,NA,39,32,2.1,1.8
41,OR,2020,12,0.5788733542554347,0.06219256090074314,0.7673181448354196,1798.2,1523.7,1805.2,1525.9,96798.74193548386,1238.6774193548388,0.022959221694916335,2.937958584049487e-4,0,0,49,43,2.7,2.4
41,OR,2021,1,0.5614003866072685,0.07507185132363534,0.7652475151219243,1805.2,1530.2,1781.8,1505.7,130640.19354838709,1748.032258064516,0.03098591062209557,4.146072494363334e-4,0,0,49,43,2.7,2.4
41,OR,2021,2,0.5633437625015931,0.06689682184123202,0.7649682773510758,1820.5,1545.4,1803.2,1522.9,150119.75,2112.8571428571427,0.03560617165182362,5.011382852979242e-4,0,0,46,37,2.5,2
41,OR,2021,3,0.5820981824555838,0.06585110746244593,0.7716375955550122,1840.1,1563.6,1826.9,1545.7,160207.06451612903,2339.2258064516127,0.03799873260511073,5.54829565043185e-4,11.193548387096774,11.67837660710199,57,52,3.1,2.8
41,OR,2021,4,0.5857539466832576,0.05786364957620829,0.7978060721148812,1843.8,1564.9,1841.3,1556.8,173981.8,2463,0.041265894961144335,5.841869625978033e-4,23.71666666666667,20.822131088078027,58,58,3.1,3.2
41,OR,2021,5,0.5959315283254817,0.057086502243627275,0.7977604156838959,1848.5,1569.7,1855.3,1568.5,194751.38709677418,2600.548387096774,0.04619213207055361,6.168113939694198e-4,38.438709677419354,39.68699349853805,57,58,3.1,3.1
41,OR,2021,6,0.6033871876015217,0.045274662381450094,0.7956674424221539,1854.1,1574.7,1872.9,1584.7,205527.96666666667,2761.6666666666665,0.048748176441698154,6.550262532308567e-4,49.663333333333334,54.37821563228468,50,52,2.7,2.8
41,OR,2021,7,0.6071244734810213,0.0492400429719342,0.8012336736971214,1871.9,1581.4,1870.4,1600.5,212703.5806451613,2843.7419354838707,0.050450125339331575,6.744932861154369e-4,54.987096774193546,60.376549815992114,49,59,2.6,3.2
